price,room_type,number_of_reviews,reviews_per_month,city
64,Private room,0,,Melbourne
64,Private room,2,0.17,Melbourne
48,Private room,0,,Melbourne
76,Private room,0,,Melbourne
127,Entire home/apt,22,1.48,Melbourne
64,Private room,0,,Melbourne
109,Entire home/apt,8,0.42,Melbourne
64,Private room,2,0.2,Melbourne
64,Entire home/apt,72,5.02,Melbourne
145,Entire home/apt,19,1.05,Melbourne
65,Private room,0,,Melbourne
57,Private room,0,,Melbourne
53,Private room,1,0.1,Melbourne
53,Private room,0,,Melbourne
53,Private room,1,0.11,Melbourne
100,Entire home/apt,49,3.56,Melbourne
60,Shared room,0,,Melbourne
100,Private room,0,,Melbourne
199,Entire home/apt,1,0.06,Melbourne
129,Private room,15,0.96,Melbourne
55,Private room,7,0.4,Melbourne
130,Entire home/apt,77,4.25,Melbourne
60,Entire home/apt,0,,Melbourne
90,Private room,0,,Melbourne
115,Entire home/apt,119,6.23,Melbourne
170,Entire home/apt,101,5.34,Melbourne
148,Entire home/apt,52,2.72,Melbourne
40,Private room,0,,Melbourne
320,Entire home/apt,2,1.87,Melbourne
111,Private room,0,,Melbourne
66,Private room,0,,Melbourne
68,Private room,1,0.05,Melbourne
109,Entire home/apt,80,4.23,Melbourne
138,Entire home/apt,56,2.99,Melbourne
320,Entire home/apt,0,,Melbourne
174,Private room,1,0.12,Melbourne
100,Entire home/apt,46,2.89,Melbourne
50,Private room,1,0.05,Melbourne
46,Private room,4,0.22,Melbourne
223,Private room,0,,Melbourne
165,Entire home/apt,4,0.22,Melbourne
109,Entire home/apt,57,3.08,Melbourne
295,Entire home/apt,44,3.43,Melbourne
69,Private room,0,,Melbourne
40,Private room,1,0.07,Melbourne
119,Entire home/apt,41,2.14,Melbourne
129,Entire home/apt,9,0.71,Melbourne
129,Entire home/apt,10,0.63,Melbourne
2445,Entire home/apt,0,,Melbourne
136,Entire home/apt,76,4.04,Melbourne
90,Private room,0,,Melbourne
140,Entire home/apt,25,1.32,Melbourne
138,Entire home/apt,34,1.8,Melbourne
65,Private room,3,0.18,Melbourne
44,Private room,0,,Melbourne
0,Entire home/apt,99,5.3,Melbourne
127,Entire home/apt,18,0.97,Melbourne
150,Private room,0,,Melbourne
143,Entire home/apt,0,,Melbourne
90,Private room,0,,Melbourne
136,Entire home/apt,9,0.53,Melbourne
55,Entire home/apt,127,6.72,Melbourne
195,Entire home/apt,3,0.18,Melbourne
90,Entire home/apt,6,0.39,Melbourne
170,Entire home/apt,5,0.43,Melbourne
80,Entire home/apt,11,0.61,Melbourne
46,Private room,28,1.58,Melbourne
50,Private room,0,,Melbourne
180,Entire home/apt,0,,Melbourne
400,Entire home/apt,5,0.37,Melbourne
213,Entire home/apt,28,1.62,Melbourne
125,Entire home/apt,20,1.05,Melbourne
73,Entire home/apt,0,,Melbourne
150,Entire home/apt,46,2.47,Melbourne
300,Entire home/apt,2,0.11,Melbourne
50,Entire home/apt,88,4.79,Melbourne
125,Entire home/apt,27,1.42,Melbourne
120,Private room,19,1.31,Melbourne
55,Private room,26,1.38,Melbourne
190,Entire home/apt,135,7.12,Melbourne
114,Entire home/apt,6,0.53,Melbourne
129,Entire home/apt,56,2.95,Melbourne
120,Entire home/apt,71,3.88,Melbourne
900,Private room,1,0.05,Melbourne
47,Private room,3,0.17,Melbourne
37,Private room,6,0.32,Melbourne
65,Private room,9,0.52,Melbourne
94,Entire home/apt,56,2.94,Melbourne
462,Entire home/apt,0,,Melbourne
190,Private room,6,0.33,Melbourne
125,Entire home/apt,96,5.24,Melbourne
80,Private room,4,0.37,Melbourne
150,Entire home/apt,81,4.29,Melbourne
71,Entire home/apt,14,0.76,Melbourne
80,Private room,6,0.33,Melbourne
255,Entire home/apt,1,0.24,Melbourne
37,Private room,2,0.1,Melbourne
161,Entire home/apt,43,2.28,Melbourne
65,Private room,2,0.11,Melbourne
60,Private room,39,2.12,Melbourne
42,Private room,85,4.51,Melbourne
30,Private room,88,4.7,Melbourne
65,Entire home/apt,0,,Melbourne
109,Entire home/apt,66,3.59,Melbourne
251,Entire home/apt,31,1.71,Melbourne
65,Private room,1,0.06,Melbourne
190,Entire home/apt,132,6.91,Melbourne
190,Entire home/apt,0,,Melbourne
226,Entire home/apt,1,0.14,Melbourne
158,Entire home/apt,0,,Melbourne
318,Entire home/apt,1,0.06,Melbourne
255,Entire home/apt,0,,Melbourne
109,Entire home/apt,72,3.8,Melbourne
96,Entire home/apt,1,0.06,Melbourne
150,Entire home/apt,33,1.8,Melbourne
47,Private room,13,0.71,Melbourne
150,Entire home/apt,103,5.41,Melbourne
71,Entire home/apt,0,,Melbourne
30,Private room,0,,Melbourne
159,Entire home/apt,21,1.2,Melbourne
136,Entire home/apt,2,0.2,Melbourne
186,Private room,2,0.19,Melbourne
80,Entire home/apt,2,0.12,Melbourne
187,Entire home/apt,23,1.26,Melbourne
130,Entire home/apt,28,1.64,Melbourne
50,Private room,30,1.72,Melbourne
203,Entire home/apt,0,,Melbourne
300,Entire home/apt,63,3.81,Melbourne
84,Private room,2,0.13,Melbourne
260,Entire home/apt,6,0.32,Melbourne
66,Private room,26,1.51,Melbourne
90,Private room,122,6.54,Melbourne
300,Entire home/apt,8,0.44,Melbourne
150,Entire home/apt,22,1.22,Melbourne
55,Private room,5,0.27,Melbourne
112,Private room,67,3.56,Melbourne
370,Entire home/apt,7,0.51,Melbourne
25,Private room,0,,Melbourne
169,Entire home/apt,195,10.34,Melbourne
170,Entire home/apt,122,6.46,Melbourne
48,Private room,22,1.51,Melbourne
90,Entire home/apt,30,1.61,Melbourne
78,Entire home/apt,2,0.12,Melbourne
136,Entire home/apt,107,5.73,Melbourne
58,Entire home/apt,153,8.23,Melbourne
209,Entire home/apt,3,0.17,Melbourne
30,Private room,3,0.17,Melbourne
39,Private room,0,,Melbourne
140,Entire home/apt,21,1.16,Melbourne
195,Entire home/apt,85,4.57,Melbourne
55,Private room,1,0.05,Melbourne
46,Private room,0,,Melbourne
251,Entire home/apt,41,2.19,Melbourne
46,Private room,2,0.2,Melbourne
120,Private room,0,,Melbourne
199,Entire home/apt,171,9.08,Melbourne
50,Entire home/apt,1,0.06,Melbourne
109,Entire home/apt,39,2.75,Melbourne
145,Entire home/apt,50,2.65,Melbourne
48,Private room,0,,Melbourne
169,Entire home/apt,95,5.03,Melbourne
60,Private room,13,0.71,Melbourne
150,Entire home/apt,1,0.06,Melbourne
305,Entire home/apt,1,0.06,Melbourne
80,Entire home/apt,61,3.36,Melbourne
180,Private room,0,,Melbourne
109,Private room,35,1.95,Melbourne
180,Private room,0,,Melbourne
109,Entire home/apt,128,6.76,Melbourne
25,Shared room,0,,Melbourne
115,Private room,18,1.03,Melbourne
71,Private room,37,2.01,Melbourne
170,Entire home/apt,33,1.91,Melbourne
251,Entire home/apt,54,3.13,Melbourne
251,Entire home/apt,45,2.42,Melbourne
130,Entire home/apt,33,1.83,Melbourne
120,Entire home/apt,53,2.91,Melbourne
73,Private room,130,7.21,Melbourne
179,Entire home/apt,30,1.65,Melbourne
119,Entire home/apt,58,3.2,Melbourne
80,Entire home/apt,0,,Melbourne
53,Private room,0,,Melbourne
37,Private room,0,,Melbourne
42,Private room,3,0.16,Melbourne
69,Private room,32,1.7,Melbourne
127,Entire home/apt,103,5.46,Melbourne
46,Private room,0,,Melbourne
115,Entire home/apt,54,3.91,Melbourne
65,Private room,56,3.33,Melbourne
186,Entire home/apt,119,6.4,Melbourne
39,Private room,10,0.59,Melbourne
40,Private room,3,0.17,Melbourne
138,Entire home/apt,91,4.88,Melbourne
120,Entire home/apt,60,3.35,Melbourne
125,Entire home/apt,51,2.74,Melbourne
188,Entire home/apt,44,2.4,Melbourne
419,Entire home/apt,26,1.43,Melbourne
120,Entire home/apt,0,,Melbourne
71,Entire home/apt,13,0.69,Melbourne
48,Private room,2,0.11,Melbourne
138,Entire home/apt,25,2.78,Melbourne
46,Private room,7,0.39,Melbourne
71,Private room,0,,Melbourne
100,Entire home/apt,58,3.07,Melbourne
136,Entire home/apt,2,0.11,Melbourne
150,Entire home/apt,22,1.18,Melbourne
138,Entire home/apt,21,1.16,Melbourne
75,Private room,1,0.08,Melbourne
140,Entire home/apt,4,2.93,Melbourne
35,Private room,6,0.41,Melbourne
100,Entire home/apt,79,4.24,Melbourne
50,Private room,2,0.11,Melbourne
50,Private room,0,,Melbourne
96,Private room,4,1.74,Melbourne
35,Private room,2,0.11,Melbourne
46,Private room,31,1.82,Melbourne
136,Entire home/apt,89,4.72,Melbourne
60,Private room,21,1.44,Melbourne
100,Entire home/apt,76,4.08,Melbourne
108,Private room,18,1.58,Melbourne
251,Entire home/apt,4,0.23,Melbourne
147,Entire home/apt,1,0.11,Melbourne
80,Entire home/apt,8,0.45,Melbourne
125,Entire home/apt,31,2.16,Melbourne
65,Private room,57,3.03,Melbourne
75,Entire home/apt,27,1.49,Melbourne
155,Entire home/apt,41,2.26,Melbourne
98,Entire home/apt,26,1.44,Melbourne
84,Entire home/apt,73,3.96,Melbourne
60,Private room,0,,Melbourne
199,Entire home/apt,4,0.24,Melbourne
199,Entire home/apt,1,0.07,Melbourne
84,Entire home/apt,7,0.41,Melbourne
48,Private room,6,0.38,Melbourne
198,Entire home/apt,36,1.97,Melbourne
60,Private room,2,0.39,Melbourne
60,Private room,10,1.07,Melbourne
155,Entire home/apt,16,0.96,Melbourne
350,Entire home/apt,3,0.26,Melbourne
80,Private room,2,0.17,Melbourne
90,Private room,0,,Melbourne
71,Private room,4,0.21,Melbourne
98,Entire home/apt,2,0.25,Melbourne
100,Entire home/apt,64,3.62,Melbourne
140,Entire home/apt,47,2.53,Melbourne
39,Private room,3,0.19,Melbourne
320,Entire home/apt,6,0.5,Melbourne
50,Private room,8,0.46,Melbourne
120,Entire home/apt,2,0.11,Melbourne
55,Entire home/apt,3,0.18,Melbourne
80,Shared room,0,,Melbourne
150,Entire home/apt,4,0.37,Melbourne
50,Entire home/apt,0,,Melbourne
90,Private room,0,,Melbourne
100,Entire home/apt,0,,Melbourne
100,Private room,18,0.97,Melbourne
165,Entire home/apt,45,2.48,Melbourne
40,Private room,2,0.11,Melbourne
100,Private room,10,0.56,Melbourne
71,Private room,51,2.84,Melbourne
78,Private room,8,0.48,Melbourne
161,Entire home/apt,1,0.1,Melbourne
187,Entire home/apt,16,1.38,Melbourne
150,Entire home/apt,49,2.65,Melbourne
30,Private room,2,0.11,Melbourne
129,Entire home/apt,14,0.74,Melbourne
266,Entire home/apt,35,2.01,Melbourne
217,Entire home/apt,1,0.24,Melbourne
109,Entire home/apt,39,2.15,Melbourne
46,Private room,2,0.41,Melbourne
187,Entire home/apt,31,1.71,Melbourne
33,Private room,1,0.14,Melbourne
145,Entire home/apt,13,0.73,Melbourne
129,Entire home/apt,40,2.13,Melbourne
55,Private room,2,0.11,Melbourne
96,Entire home/apt,2,0.33,Melbourne
199,Entire home/apt,37,2.01,Melbourne
46,Private room,15,0.88,Melbourne
71,Private room,0,,Melbourne
118,Entire home/apt,39,2.15,Melbourne
165,Entire home/apt,8,0.44,Melbourne
96,Entire home/apt,58,3.95,Melbourne
50,Private room,0,,Melbourne
140,Entire home/apt,87,4.73,Melbourne
90,Entire home/apt,39,2.14,Melbourne
35,Private room,4,0.25,Melbourne
71,Private room,1,0.05,Melbourne
251,Entire home/apt,64,3.51,Melbourne
60,Private room,4,0.22,Melbourne
280,Entire home/apt,47,2.69,Melbourne
198,Entire home/apt,54,2.97,Melbourne
60,Private room,1,0.06,Melbourne
108,Private room,1,0.06,Melbourne
69,Entire home/apt,1,0.06,Melbourne
400,Entire home/apt,31,1.71,Melbourne
35,Private room,8,0.45,Melbourne
25,Shared room,0,,Melbourne
239,Entire home/apt,3,0.17,Melbourne
40,Entire home/apt,11,0.63,Melbourne
180,Private room,6,0.33,Melbourne
140,Entire home/apt,12,0.64,Melbourne
100,Entire home/apt,0,,Melbourne
50,Private room,3,0.17,Melbourne
145,Entire home/apt,21,1.24,Melbourne
60,Private room,0,,Melbourne
109,Entire home/apt,0,,Melbourne
60,Private room,16,0.99,Melbourne
35,Private room,2,0.11,Melbourne
71,Private room,41,2.39,Melbourne
220,Entire home/apt,18,0.99,Melbourne
150,Entire home/apt,53,2.91,Melbourne
277,Entire home/apt,5,0.3,Melbourne
75,Private room,7,0.38,Melbourne
400,Entire home/apt,2,0.17,Melbourne
28,Private room,1,0.06,Melbourne
55,Private room,3,0.17,Melbourne
51,Private room,5,0.27,Melbourne
89,Entire home/apt,39,2.14,Melbourne
174,Entire home/apt,3,0.16,Melbourne
245,Entire home/apt,2,0.11,Melbourne
65,Entire home/apt,2,0.11,Melbourne
210,Private room,3,0.17,Melbourne
60,Private room,1,0.06,Melbourne
37,Private room,68,3.7,Melbourne
62,Entire home/apt,7,0.38,Melbourne
100,Entire home/apt,30,1.73,Melbourne
98,Entire home/apt,80,4.29,Melbourne
150,Entire home/apt,78,4.47,Melbourne
150,Entire home/apt,60,3.3,Melbourne
130,Entire home/apt,3,0.17,Melbourne
150,Entire home/apt,41,2.32,Melbourne
137,Entire home/apt,16,0.88,Melbourne
174,Entire home/apt,35,2.02,Melbourne
75,Entire home/apt,74,4.25,Melbourne
130,Entire home/apt,2,0.14,Melbourne
39,Private room,5,0.28,Melbourne
115,Entire home/apt,0,,Melbourne
30,Private room,18,0.97,Melbourne
100,Entire home/apt,43,2.37,Melbourne
109,Entire home/apt,0,,Melbourne
30,Private room,2,0.11,Melbourne
151,Entire home/apt,4,0.22,Melbourne
104,Entire home/apt,8,0.45,Melbourne
136,Entire home/apt,17,0.94,Melbourne
60,Private room,0,,Melbourne
129,Entire home/apt,94,5.23,Melbourne
28,Private room,12,0.94,Melbourne
80,Private room,0,,Melbourne
251,Entire home/apt,3,0.17,Melbourne
90,Private room,0,,Melbourne
55,Private room,85,4.62,Melbourne
75,Private room,48,2.79,Melbourne
220,Entire home/apt,6,0.55,Melbourne
109,Entire home/apt,71,4.06,Melbourne
105,Private room,0,,Melbourne
42,Private room,2,0.12,Melbourne
37,Private room,14,0.86,Melbourne
28,Private room,4,0.23,Melbourne
65,Private room,1,0.12,Melbourne
80,Private room,3,0.17,Melbourne
100,Entire home/apt,5,0.28,Melbourne
300,Entire home/apt,4,0.24,Melbourne
42,Private room,2,0.12,Melbourne
130,Entire home/apt,1,0.11,Melbourne
48,Entire home/apt,2,0.12,Melbourne
60,Entire home/apt,10,0.6,Melbourne
163,Entire home/apt,55,3.2,Melbourne
46,Private room,14,0.77,Melbourne
195,Entire home/apt,12,0.71,Melbourne
69,Private room,0,,Melbourne
90,Entire home/apt,2,0.15,Melbourne
80,Entire home/apt,3,0.17,Melbourne
107,Private room,76,4.12,Melbourne
350,Entire home/apt,4,0.35,Melbourne
350,Entire home/apt,44,2.58,Melbourne
119,Entire home/apt,4,0.23,Melbourne
40,Private room,0,,Melbourne
109,Entire home/apt,36,2.03,Melbourne
97,Entire home/apt,1,0.06,Melbourne
40,Private room,13,0.76,Melbourne
155,Entire home/apt,0,,Melbourne
109,Entire home/apt,4,0.22,Melbourne
96,Private room,4,0.22,Melbourne
96,Entire home/apt,3,0.17,Melbourne
66,Private room,9,0.5,Melbourne
278,Entire home/apt,7,0.74,Melbourne
140,Entire home/apt,37,2.03,Melbourne
48,Private room,0,,Melbourne
51,Private room,0,,Melbourne
80,Private room,1,0.06,Melbourne
119,Entire home/apt,35,1.94,Melbourne
66,Private room,1,0.07,Melbourne
125,Entire home/apt,29,1.66,Melbourne
89,Private room,190,10.31,Melbourne
96,Entire home/apt,0,,Melbourne
37,Private room,0,,Melbourne
126,Entire home/apt,25,1.41,Melbourne
100,Private room,0,,Melbourne
120,Private room,0,,Melbourne
245,Entire home/apt,15,1.11,Melbourne
50,Private room,32,1.76,Melbourne
84,Private room,100,5.73,Melbourne
165,Private room,0,,Melbourne
155,Entire home/apt,38,2.15,Melbourne
80,Entire home/apt,4,0.22,Melbourne
53,Private room,11,0.61,Melbourne
71,Shared room,0,,Melbourne
71,Private room,9,0.7,Melbourne
96,Entire home/apt,41,2.25,Melbourne
138,Entire home/apt,34,1.87,Melbourne
561,Entire home/apt,18,0.99,Melbourne
90,Private room,23,1.27,Melbourne
40,Private room,54,2.99,Melbourne
39,Private room,45,2.46,Melbourne
100,Entire home/apt,1,0.08,Melbourne
125,Private room,31,3.12,Melbourne
79,Entire home/apt,2,0.14,Melbourne
80,Private room,0,,Melbourne
50,Private room,1,0.05,Melbourne
80,Private room,0,,Melbourne
80,Private room,7,0.44,Melbourne
120,Entire home/apt,15,0.9,Melbourne
145,Entire home/apt,99,5.57,Melbourne
55,Private room,4,0.22,Melbourne
130,Entire home/apt,36,1.98,Melbourne
48,Private room,2,0.12,Melbourne
96,Entire home/apt,10,0.6,Melbourne
90,Entire home/apt,15,0.87,Melbourne
120,Entire home/apt,2,0.12,Melbourne
46,Private room,0,,Melbourne
150,Private room,3,0.17,Melbourne
100,Entire home/apt,0,,Melbourne
84,Private room,1,0.06,Melbourne
50,Private room,0,,Melbourne
98,Entire home/apt,2,0.11,Melbourne
150,Private room,0,,Melbourne
109,Private room,24,1.41,Melbourne
138,Entire home/apt,55,3.1,Melbourne
220,Entire home/apt,36,2.07,Melbourne
561,Private room,2,0.11,Melbourne
68,Private room,3,0.17,Melbourne
100,Entire home/apt,10,0.55,Melbourne
120,Entire home/apt,8,0.46,Melbourne
98,Entire home/apt,48,3.26,Melbourne
341,Entire home/apt,0,,Melbourne
40,Private room,3,0.52,Melbourne
350,Private room,0,,Melbourne
199,Entire home/apt,6,0.46,Melbourne
42,Private room,0,,Melbourne
165,Entire home/apt,56,3.13,Melbourne
150,Private room,3,0.17,Melbourne
115,Private room,0,,Melbourne
216,Private room,0,,Melbourne
68,Private room,21,1.21,Melbourne
120,Entire home/apt,54,2.97,Melbourne
190,Entire home/apt,59,3.25,Melbourne
184,Entire home/apt,46,2.54,Melbourne
100,Entire home/apt,30,1.96,Melbourne
136,Entire home/apt,44,2.42,Melbourne
166,Entire home/apt,35,1.98,Melbourne
154,Entire home/apt,33,1.84,Melbourne
71,Entire home/apt,0,,Melbourne
140,Entire home/apt,0,,Melbourne
100,Entire home/apt,0,,Melbourne
40,Private room,0,,Melbourne
80,Private room,60,3.6,Melbourne
100,Private room,1,0.08,Melbourne
66,Private room,1,0.11,Melbourne
136,Entire home/apt,71,3.93,Melbourne
120,Entire home/apt,3,0.17,Melbourne
155,Entire home/apt,53,2.91,Melbourne
109,Entire home/apt,56,3.08,Melbourne
50,Entire home/apt,14,0.97,Melbourne
46,Private room,19,1.8,Melbourne
119,Entire home/apt,84,4.66,Melbourne
120,Entire home/apt,2,0.15,Melbourne
93,Entire home/apt,3,0.18,Melbourne
251,Entire home/apt,8,0.63,Melbourne
651,Entire home/apt,1,0.09,Melbourne
129,Entire home/apt,0,,Melbourne
100,Entire home/apt,19,1.1,Melbourne
120,Entire home/apt,1,0.06,Melbourne
138,Entire home/apt,148,8.13,Melbourne
50,Private room,0,,Melbourne
190,Entire home/apt,127,6.95,Melbourne
161,Entire home/apt,2,0.11,Melbourne
43,Private room,14,0.91,Melbourne
42,Private room,22,1.21,Melbourne
118,Entire home/apt,49,3.0,Melbourne
300,Entire home/apt,0,,Melbourne
65,Private room,39,2.37,Melbourne
119,Entire home/apt,49,2.69,Melbourne
174,Entire home/apt,4,0.27,Melbourne
50,Private room,10,0.57,Melbourne
280,Entire home/apt,2,0.12,Melbourne
450,Entire home/apt,1,0.09,Melbourne
150,Entire home/apt,13,0.87,Melbourne
190,Entire home/apt,79,4.36,Melbourne
50,Private room,0,,Melbourne
55,Private room,0,,Melbourne
22,Shared room,0,,Melbourne
66,Private room,0,,Melbourne
375,Entire home/apt,0,,Melbourne
161,Entire home/apt,92,5.14,Melbourne
105,Entire home/apt,32,1.76,Melbourne
115,Entire home/apt,3,0.26,Melbourne
30,Private room,0,,Melbourne
46,Private room,43,2.46,Melbourne
150,Entire home/apt,43,2.46,Melbourne
150,Entire home/apt,29,1.67,Melbourne
96,Private room,2,0.23,Melbourne
140,Entire home/apt,32,1.96,Melbourne
108,Entire home/apt,51,2.81,Melbourne
228,Private room,11,0.61,Melbourne
39,Entire home/apt,2,0.12,Melbourne
150,Private room,6,0.34,Melbourne
80,Private room,0,,Melbourne
114,Entire home/apt,55,3.11,Melbourne
66,Private room,8,0.45,Melbourne
84,Entire home/apt,40,2.23,Melbourne
84,Private room,4,0.24,Melbourne
80,Entire home/apt,5,0.28,Melbourne
40,Private room,3,0.17,Melbourne
40,Private room,1,0.06,Melbourne
62,Private room,73,3.98,Melbourne
109,Entire home/apt,0,,Melbourne
179,Entire home/apt,42,2.31,Melbourne
47,Private room,1,0.06,Melbourne
180,Entire home/apt,50,2.76,Melbourne
190,Entire home/apt,117,6.46,Melbourne
251,Entire home/apt,1,0.54,Melbourne
47,Private room,29,1.61,Melbourne
155,Entire home/apt,25,1.44,Melbourne
48,Private room,8,0.44,Melbourne
199,Entire home/apt,39,2.15,Melbourne
190,Private room,0,,Melbourne
350,Entire home/apt,48,2.75,Melbourne
30,Private room,0,,Melbourne
150,Private room,3,0.33,Melbourne
80,Entire home/apt,104,5.79,Melbourne
100,Private room,0,,Melbourne
109,Entire home/apt,1,0.06,Melbourne
251,Entire home/apt,56,3.29,Melbourne
169,Entire home/apt,2,0.12,Melbourne
199,Entire home/apt,1,0.07,Melbourne
1384,Private room,0,,Melbourne
75,Private room,70,4.03,Melbourne
140,Entire home/apt,5,0.3,Melbourne
100,Private room,4,0.3,Melbourne
108,Private room,2,0.14,Melbourne
89,Private room,1,0.06,Melbourne
220,Entire home/apt,31,1.77,Melbourne
30,Private room,2,2.0,Melbourne
89,Private room,1,0.73,Melbourne
127,Entire home/apt,61,3.45,Melbourne
71,Entire home/apt,2,2.0,Melbourne
130,Entire home/apt,111,6.16,Melbourne
35,Shared room,1,0.08,Melbourne
65,Entire home/apt,1,0.06,Melbourne
55,Entire home/apt,0,,Melbourne
65,Entire home/apt,0,,Melbourne
400,Entire home/apt,47,2.84,Melbourne
71,Private room,12,0.66,Melbourne
109,Entire home/apt,7,0.73,Melbourne
50,Private room,0,,Melbourne
35,Private room,24,1.51,Melbourne
100,Private room,0,,Melbourne
60,Private room,67,4.2,Melbourne
42,Private room,5,0.4,Melbourne
60,Private room,12,0.7,Melbourne
150,Entire home/apt,0,,Melbourne
127,Entire home/apt,54,3.02,Melbourne
48,Private room,10,0.6,Melbourne
30,Private room,2,0.11,Melbourne
115,Entire home/apt,22,1.24,Melbourne
199,Entire home/apt,11,0.64,Melbourne
120,Entire home/apt,73,4.06,Melbourne
65,Private room,11,0.77,Melbourne
105,Entire home/apt,35,2.0,Melbourne
108,Private room,0,,Melbourne
65,Private room,6,0.34,Melbourne
161,Entire home/apt,2,0.12,Melbourne
35,Private room,8,0.45,Melbourne
89,Private room,64,3.74,Melbourne
158,Entire home/apt,117,6.61,Melbourne
120,Entire home/apt,3,0.17,Melbourne
48,Private room,15,0.84,Melbourne
65,Private room,27,1.53,Melbourne
80,Private room,23,1.3,Melbourne
80,Private room,2,0.12,Melbourne
130,Entire home/apt,0,,Melbourne
80,Private room,17,0.95,Melbourne
25,Private room,0,,Melbourne
84,Entire home/apt,0,,Melbourne
289,Entire home/apt,8,0.46,Melbourne
75,Private room,48,2.75,Melbourne
90,Entire home/apt,6,0.58,Melbourne
310,Entire home/apt,4,0.28,Melbourne
75,Private room,6,0.34,Melbourne
120,Entire home/apt,40,2.29,Melbourne
40,Private room,3,0.27,Melbourne
96,Private room,11,0.81,Melbourne
46,Private room,1,0.06,Melbourne
60,Private room,4,0.23,Melbourne
80,Private room,29,1.8,Melbourne
710,Entire home/apt,18,1.58,Melbourne
109,Entire home/apt,88,4.97,Melbourne
750,Entire home/apt,6,0.48,Melbourne
114,Entire home/apt,35,2.03,Melbourne
39,Private room,0,,Melbourne
55,Private room,2,0.11,Melbourne
50,Private room,0,,Melbourne
129,Entire home/apt,14,0.81,Melbourne
40,Private room,6,0.35,Melbourne
71,Private room,0,,Melbourne
199,Entire home/apt,11,0.81,Melbourne
130,Entire home/apt,0,,Melbourne
89,Entire home/apt,28,1.7,Melbourne
234,Entire home/apt,1,0.06,Melbourne
100,Entire home/apt,2,0.16,Melbourne
115,Entire home/apt,0,,Melbourne
26,Private room,6,0.34,Melbourne
46,Private room,0,,Melbourne
90,Entire home/apt,10,0.6,Melbourne
96,Entire home/apt,71,3.97,Melbourne
71,Private room,4,0.24,Melbourne
165,Entire home/apt,96,5.54,Melbourne
80,Entire home/apt,53,3.0,Melbourne
150,Entire home/apt,9,0.53,Melbourne
199,Entire home/apt,0,,Melbourne
75,Private room,0,,Melbourne
89,Entire home/apt,0,,Melbourne
154,Entire home/apt,55,3.13,Melbourne
55,Private room,9,0.6,Melbourne
145,Private room,30,1.71,Melbourne
105,Entire home/apt,49,2.79,Melbourne
100,Entire home/apt,14,0.79,Melbourne
500,Entire home/apt,6,0.48,Melbourne
89,Entire home/apt,17,0.96,Melbourne
80,Entire home/apt,1,0.09,Melbourne
60,Entire home/apt,1,0.21,Melbourne
179,Entire home/apt,59,3.28,Melbourne
96,Entire home/apt,36,2.06,Melbourne
599,Private room,0,,Melbourne
155,Entire home/apt,80,4.49,Melbourne
37,Entire home/apt,14,0.79,Melbourne
35,Private room,0,,Melbourne
58,Private room,23,1.32,Melbourne
120,Entire home/apt,1,0.06,Melbourne
138,Private room,0,,Melbourne
115,Entire home/apt,5,0.29,Melbourne
251,Entire home/apt,71,4.0,Melbourne
300,Shared room,12,0.67,Melbourne
40,Private room,57,3.35,Melbourne
55,Private room,11,0.66,Melbourne
50,Private room,0,,Melbourne
60,Private room,1,0.08,Melbourne
60,Private room,0,,Melbourne
100,Entire home/apt,3,0.17,Melbourne
100,Entire home/apt,0,,Melbourne
199,Entire home/apt,3,0.17,Melbourne
60,Private room,11,0.62,Melbourne
50,Private room,25,1.44,Melbourne
105,Entire home/apt,4,0.24,Melbourne
69,Private room,5,0.29,Melbourne
180,Entire home/apt,62,3.68,Melbourne
39,Private room,4,0.22,Melbourne
48,Private room,9,0.54,Melbourne
33,Private room,0,,Melbourne
100,Private room,3,0.18,Melbourne
80,Entire home/apt,4,0.27,Melbourne
140,Entire home/apt,1,0.06,Melbourne
120,Entire home/apt,17,1.09,Melbourne
150,Entire home/apt,6,0.35,Melbourne
120,Entire home/apt,107,6.08,Melbourne
109,Private room,76,4.36,Melbourne
48,Private room,0,,Melbourne
345,Entire home/apt,19,1.23,Melbourne
90,Entire home/apt,4,0.23,Melbourne
100,Private room,0,,Melbourne
325,Entire home/apt,23,1.33,Melbourne
80,Private room,0,,Melbourne
195,Entire home/apt,12,1.04,Melbourne
50,Private room,20,1.16,Melbourne
136,Entire home/apt,29,1.65,Melbourne
129,Entire home/apt,15,2.5,Melbourne
140,Entire home/apt,17,1.18,Melbourne
163,Entire home/apt,0,,Melbourne
406,Entire home/apt,21,1.19,Melbourne
163,Entire home/apt,30,1.79,Melbourne
226,Entire home/apt,41,2.75,Melbourne
80,Private room,2,0.12,Melbourne
60,Private room,57,3.52,Melbourne
210,Entire home/apt,13,0.75,Melbourne
161,Entire home/apt,22,1.27,Melbourne
120,Private room,0,,Melbourne
48,Private room,10,0.56,Melbourne
159,Entire home/apt,114,7.67,Melbourne
100,Entire home/apt,56,3.21,Melbourne
251,Entire home/apt,6,0.36,Melbourne
75,Private room,6,0.34,Melbourne
60,Private room,2,0.11,Melbourne
90,Entire home/apt,3,0.17,Melbourne
50,Private room,0,,Melbourne
25,Private room,1,0.06,Melbourne
46,Private room,10,0.56,Melbourne
199,Entire home/apt,90,5.22,Melbourne
100,Entire home/apt,17,0.98,Melbourne
32,Private room,0,,Melbourne
80,Entire home/apt,0,,Melbourne
