price,room_type,number_of_reviews,reviews_per_month,city
288,Private room,1,0.09,Sydney
251,Entire home/apt,32,2.25,Sydney
239,Entire home/apt,72,5.7,Sydney
148,Entire home/apt,77,5.33,Sydney
105,Private room,3,0.26,Sydney
475,Entire home/apt,9,0.73,Sydney
79,Private room,5,0.38,Sydney
251,Entire home/apt,2,0.18,Sydney
161,Entire home/apt,32,2.29,Sydney
46,Private room,1,0.08,Sydney
60,Private room,1,0.07,Sydney
155,Private room,0,,Sydney
150,Entire home/apt,1,0.08,Sydney
280,Entire home/apt,103,7.48,Sydney
80,Private room,22,1.61,Sydney
100,Private room,2,0.16,Sydney
390,Private room,6,0.52,Sydney
48,Private room,2,0.14,Sydney
80,Private room,0,,Sydney
60,Entire home/apt,5,0.43,Sydney
350,Entire home/apt,1,0.09,Sydney
105,Entire home/apt,13,0.95,Sydney
199,Entire home/apt,6,0.53,Sydney
14,Shared room,43,3.07,Sydney
584,Entire home/apt,6,0.52,Sydney
226,Entire home/apt,2,0.17,Sydney
50,Private room,0,,Sydney
460,Private room,0,,Sydney
125,Entire home/apt,10,0.73,Sydney
60,Entire home/apt,32,2.29,Sydney
161,Entire home/apt,37,2.7,Sydney
500,Entire home/apt,1,0.07,Sydney
496,Entire home/apt,19,1.5,Sydney
300,Entire home/apt,0,,Sydney
71,Private room,1,0.07,Sydney
651,Entire home/apt,0,,Sydney
60,Private room,4,0.35,Sydney
188,Entire home/apt,8,0.78,Sydney
599,Entire home/apt,0,,Sydney
180,Entire home/apt,44,3.35,Sydney
50,Private room,1,1.0,Sydney
140,Entire home/apt,79,5.55,Sydney
377,Entire home/apt,43,3.06,Sydney
60,Entire home/apt,2,0.14,Sydney
379,Entire home/apt,37,2.92,Sydney
46,Private room,1,0.07,Sydney
251,Entire home/apt,1,0.48,Sydney
550,Entire home/apt,1,0.09,Sydney
65,Private room,1,0.12,Sydney
125,Entire home/apt,13,0.92,Sydney
125,Entire home/apt,1,0.09,Sydney
689,Entire home/apt,0,,Sydney
50,Private room,0,,Sydney
375,Entire home/apt,0,,Sydney
350,Entire home/apt,2,0.17,Sydney
150,Private room,0,,Sydney
161,Entire home/apt,11,1.14,Sydney
100,Entire home/apt,46,1.76,Sydney
251,Entire home/apt,2,0.18,Sydney
161,Private room,18,1.27,Sydney
100,Private room,0,,Sydney
132,Entire home/apt,46,3.32,Sydney
199,Private room,30,2.23,Sydney
78,Private room,0,,Sydney
40,Private room,0,,Sydney
140,Entire home/apt,11,1.18,Sydney
65,Private room,28,2.03,Sydney
280,Private room,0,,Sydney
40,Private room,31,2.29,Sydney
2000,Entire home/apt,0,,Sydney
80,Private room,4,0.31,Sydney
127,Private room,0,,Sydney
80,Entire home/apt,3,0.23,Sydney
30,Private room,1,1.0,Sydney
400,Entire home/apt,1,0.07,Sydney
97,Entire home/apt,1,0.09,Sydney
55,Shared room,11,0.79,Sydney
53,Private room,4,0.32,Sydney
180,Entire home/apt,64,4.97,Sydney
500,Entire home/apt,0,,Sydney
40,Private room,0,,Sydney
156,Entire home/apt,0,,Sydney
350,Entire home/apt,0,,Sydney
84,Private room,6,0.46,Sydney
55,Private room,0,,Sydney
350,Entire home/apt,11,0.96,Sydney
190,Entire home/apt,47,3.44,Sydney
78,Private room,8,0.56,Sydney
450,Entire home/apt,9,0.78,Sydney
320,Entire home/apt,6,0.56,Sydney
1200,Entire home/apt,4,0.35,Sydney
150,Entire home/apt,26,1.84,Sydney
89,Entire home/apt,9,0.67,Sydney
251,Entire home/apt,0,,Sydney
900,Entire home/apt,0,,Sydney
120,Entire home/apt,1,0.09,Sydney
140,Private room,1,0.08,Sydney
174,Entire home/apt,11,0.8,Sydney
980,Entire home/apt,12,0.94,Sydney
109,Entire home/apt,2,0.14,Sydney
109,Private room,25,1.85,Sydney
299,Entire home/apt,3,0.23,Sydney
140,Entire home/apt,9,0.72,Sydney
150,Entire home/apt,2,0.17,Sydney
75,Private room,0,,Sydney
235,Entire home/apt,1,0.09,Sydney
1700,Entire home/apt,1,1.0,Sydney
55,Private room,4,0.29,Sydney
500,Entire home/apt,1,0.09,Sydney
150,Entire home/apt,13,1.07,Sydney
168,Entire home/apt,30,2.11,Sydney
280,Entire home/apt,10,0.81,Sydney
40,Private room,14,1.03,Sydney
320,Private room,2,0.17,Sydney
150,Entire home/apt,2,0.17,Sydney
1584,Entire home/apt,0,,Sydney
220,Entire home/apt,5,0.38,Sydney
800,Entire home/apt,5,0.45,Sydney
251,Entire home/apt,1,0.09,Sydney
130,Entire home/apt,3,0.24,Sydney
80,Private room,2,0.14,Sydney
379,Entire home/apt,4,0.34,Sydney
82,Private room,11,0.8,Sydney
251,Private room,0,,Sydney
107,Entire home/apt,65,4.62,Sydney
199,Entire home/apt,2,0.17,Sydney
269,Entire home/apt,23,1.72,Sydney
46,Private room,4,0.32,Sydney
251,Entire home/apt,7,0.52,Sydney
119,Entire home/apt,63,4.49,Sydney
66,Entire home/apt,2,0.15,Sydney
1200,Entire home/apt,0,,Sydney
120,Entire home/apt,3,0.23,Sydney
65,Entire home/apt,3,0.22,Sydney
71,Private room,5,0.36,Sydney
140,Entire home/apt,18,1.3,Sydney
150,Entire home/apt,9,0.66,Sydney
3000,Entire home/apt,0,,Sydney
700,Entire home/apt,0,,Sydney
325,Entire home/apt,1,0.09,Sydney
199,Entire home/apt,10,0.79,Sydney
89,Entire home/apt,68,4.95,Sydney
55,Private room,0,,Sydney
198,Entire home/apt,38,2.77,Sydney
100,Private room,0,,Sydney
66,Entire home/apt,1,0.07,Sydney
80,Private room,3,0.27,Sydney
180,Entire home/apt,0,,Sydney
228,Entire home/apt,24,1.76,Sydney
50,Private room,2,0.16,Sydney
40,Private room,31,2.22,Sydney
0,Entire home/apt,3,0.23,Sydney
46,Private room,14,1.39,Sydney
62,Private room,6,0.45,Sydney
400,Entire home/apt,2,0.18,Sydney
168,Entire home/apt,24,2.14,Sydney
98,Private room,5,0.36,Sydney
1200,Entire home/apt,0,,Sydney
165,Entire home/apt,4,0.32,Sydney
400,Entire home/apt,0,,Sydney
251,Entire home/apt,4,0.29,Sydney
480,Entire home/apt,2,0.21,Sydney
118,Entire home/apt,7,0.54,Sydney
1101,Entire home/apt,0,,Sydney
97,Entire home/apt,4,0.3,Sydney
50,Private room,1,0.07,Sydney
1501,Entire home/apt,2,0.18,Sydney
150,Private room,11,0.8,Sydney
199,Entire home/apt,6,0.52,Sydney
90,Private room,1,0.07,Sydney
410,Entire home/apt,0,,Sydney
320,Entire home/apt,1,0.09,Sydney
37,Private room,27,2.02,Sydney
100,Private room,0,,Sydney
65,Private room,97,7.58,Sydney
166,Entire home/apt,31,2.4,Sydney
40,Private room,0,,Sydney
249,Entire home/apt,2,0.18,Sydney
161,Entire home/apt,2,0.17,Sydney
80,Private room,8,0.57,Sydney
190,Entire home/apt,1,0.09,Sydney
165,Private room,13,1.01,Sydney
1501,Entire home/apt,0,,Sydney
350,Entire home/apt,9,0.79,Sydney
65,Entire home/apt,11,0.81,Sydney
96,Entire home/apt,45,3.21,Sydney
60,Private room,0,,Sydney
150,Entire home/apt,7,0.52,Sydney
950,Entire home/apt,2,0.16,Sydney
28,Private room,7,0.77,Sydney
300,Entire home/apt,1,0.09,Sydney
60,Private room,0,,Sydney
90,Private room,14,1.11,Sydney
50,Entire home/apt,10,0.74,Sydney
109,Entire home/apt,0,,Sydney
217,Entire home/apt,3,0.29,Sydney
96,Entire home/apt,5,0.4,Sydney
179,Entire home/apt,88,6.3,Sydney
109,Entire home/apt,1,1.0,Sydney
300,Entire home/apt,1,0.09,Sydney
251,Entire home/apt,79,5.64,Sydney
375,Entire home/apt,2,0.18,Sydney
180,Entire home/apt,1,0.08,Sydney
900,Entire home/apt,1,0.47,Sydney
100,Private room,1,0.09,Sydney
96,Private room,6,0.47,Sydney
65,Private room,32,2.3,Sydney
498,Entire home/apt,43,3.07,Sydney
150,Private room,0,,Sydney
120,Entire home/apt,1,0.07,Sydney
120,Private room,0,,Sydney
341,Entire home/apt,4,0.35,Sydney
220,Entire home/apt,58,4.45,Sydney
80,Private room,1,0.11,Sydney
69,Private room,25,1.82,Sydney
500,Entire home/apt,5,0.43,Sydney
79,Private room,22,1.66,Sydney
161,Entire home/apt,5,0.38,Sydney
43,Private room,2,0.14,Sydney
300,Entire home/apt,1,0.09,Sydney
156,Entire home/apt,41,3.04,Sydney
259,Private room,1,0.09,Sydney
168,Entire home/apt,24,1.86,Sydney
300,Entire home/apt,0,,Sydney
50,Private room,1,0.34,Sydney
46,Private room,1,0.08,Sydney
800,Entire home/apt,2,0.18,Sydney
215,Entire home/apt,2,0.87,Sydney
35,Private room,1,0.07,Sydney
251,Entire home/apt,2,0.17,Sydney
129,Entire home/apt,15,1.15,Sydney
350,Entire home/apt,85,6.07,Sydney
199,Entire home/apt,7,0.62,Sydney
50,Private room,0,,Sydney
295,Entire home/apt,6,0.53,Sydney
84,Private room,8,0.7,Sydney
71,Private room,3,0.26,Sydney
900,Entire home/apt,1,0.27,Sydney
199,Entire home/apt,18,1.45,Sydney
251,Entire home/apt,13,0.98,Sydney
125,Private room,3,0.21,Sydney
217,Entire home/apt,36,2.58,Sydney
239,Entire home/apt,1,0.09,Sydney
42,Private room,1,0.07,Sydney
48,Private room,0,,Sydney
479,Entire home/apt,33,2.86,Sydney
235,Entire home/apt,19,1.45,Sydney
959,Entire home/apt,13,1.02,Sydney
257,Entire home/apt,0,,Sydney
400,Entire home/apt,1,0.09,Sydney
590,Entire home/apt,3,0.23,Sydney
46,Private room,8,0.6,Sydney
65,Private room,13,0.96,Sydney
150,Entire home/apt,6,0.49,Sydney
199,Entire home/apt,0,,Sydney
79,Private room,6,0.5,Sydney
90,Entire home/apt,0,,Sydney
199,Entire home/apt,30,2.21,Sydney
80,Private room,4,0.29,Sydney
109,Entire home/apt,2,0.18,Sydney
1501,Entire home/apt,0,,Sydney
130,Entire home/apt,48,3.73,Sydney
114,Entire home/apt,3,0.21,Sydney
80,Entire home/apt,0,,Sydney
1101,Entire home/apt,0,,Sydney
150,Entire home/apt,107,7.81,Sydney
249,Entire home/apt,46,3.4,Sydney
480,Entire home/apt,0,,Sydney
170,Entire home/apt,47,3.54,Sydney
150,Entire home/apt,75,5.71,Sydney
120,Private room,4,0.31,Sydney
86,Entire home/apt,6,0.46,Sydney
496,Entire home/apt,0,,Sydney
379,Entire home/apt,0,,Sydney
79,Private room,1,0.08,Sydney
80,Private room,0,,Sydney
500,Entire home/apt,0,,Sydney
150,Entire home/apt,13,1.07,Sydney
230,Entire home/apt,0,,Sydney
84,Private room,12,0.88,Sydney
60,Private room,0,,Sydney
127,Entire home/apt,3,0.3,Sydney
65,Private room,4,0.29,Sydney
130,Entire home/apt,3,0.26,Sydney
43,Private room,0,,Sydney
230,Entire home/apt,12,0.9,Sydney
198,Entire home/apt,4,0.3,Sydney
199,Entire home/apt,8,0.62,Sydney
84,Private room,30,2.24,Sydney
460,Entire home/apt,2,0.16,Sydney
400,Entire home/apt,0,,Sydney
98,Entire home/apt,3,0.83,Sydney
320,Entire home/apt,2,0.18,Sydney
140,Entire home/apt,35,2.51,Sydney
190,Entire home/apt,0,,Sydney
300,Entire home/apt,0,,Sydney
100,Entire home/apt,52,4.12,Sydney
295,Entire home/apt,10,0.72,Sydney
101,Entire home/apt,1,0.07,Sydney
300,Entire home/apt,0,,Sydney
96,Private room,1,0.11,Sydney
62,Entire home/apt,51,3.82,Sydney
100,Entire home/apt,0,,Sydney
109,Entire home/apt,22,1.75,Sydney
480,Entire home/apt,13,3.79,Sydney
300,Entire home/apt,4,0.36,Sydney
500,Entire home/apt,1,0.1,Sydney
300,Entire home/apt,0,,Sydney
289,Entire home/apt,11,0.84,Sydney
84,Private room,0,,Sydney
100,Entire home/apt,2,0.17,Sydney
100,Entire home/apt,3,0.24,Sydney
150,Entire home/apt,6,0.45,Sydney
260,Entire home/apt,0,,Sydney
100,Entire home/apt,96,6.91,Sydney
199,Entire home/apt,35,3.07,Sydney
599,Entire home/apt,46,3.45,Sydney
79,Private room,31,2.37,Sydney
66,Private room,12,1.05,Sydney
130,Entire home/apt,50,3.64,Sydney
43,Private room,0,,Sydney
180,Entire home/apt,7,0.52,Sydney
37,Private room,1,0.08,Sydney
259,Entire home/apt,2,0.16,Sydney
192,Entire home/apt,5,0.4,Sydney
1023,Entire home/apt,0,,Sydney
60,Private room,2,0.14,Sydney
425,Entire home/apt,12,0.9,Sydney
251,Entire home/apt,0,,Sydney
191,Entire home/apt,2,0.21,Sydney
129,Entire home/apt,11,0.85,Sydney
125,Entire home/apt,22,1.85,Sydney
112,Entire home/apt,11,0.84,Sydney
140,Private room,3,0.23,Sydney
195,Entire home/apt,0,,Sydney
354,Private room,1,0.09,Sydney
180,Entire home/apt,22,1.59,Sydney
125,Entire home/apt,7,3.5,Sydney
90,Private room,0,,Sydney
84,Private room,26,1.89,Sydney
65,Private room,0,,Sydney
60,Private room,0,,Sydney
127,Entire home/apt,1,0.08,Sydney
199,Entire home/apt,1,0.09,Sydney
199,Entire home/apt,5,0.44,Sydney
71,Private room,2,0.15,Sydney
96,Private room,0,,Sydney
399,Entire home/apt,0,,Sydney
80,Entire home/apt,0,,Sydney
50,Private room,1,0.07,Sydney
190,Entire home/apt,6,0.46,Sydney
174,Entire home/apt,10,0.86,Sydney
450,Entire home/apt,1,0.09,Sydney
150,Entire home/apt,2,0.17,Sydney
350,Entire home/apt,2,0.15,Sydney
90,Private room,0,,Sydney
169,Entire home/apt,21,1.53,Sydney
60,Private room,0,,Sydney
750,Entire home/apt,1,0.09,Sydney
89,Entire home/apt,4,0.31,Sydney
120,Private room,8,0.58,Sydney
640,Entire home/apt,0,,Sydney
750,Entire home/apt,0,,Sydney
161,Entire home/apt,1,0.08,Sydney
251,Private room,0,,Sydney
999,Entire home/apt,0,,Sydney
50,Private room,1,0.07,Sydney
999,Entire home/apt,0,,Sydney
55,Private room,16,1.25,Sydney
40,Private room,0,,Sydney
180,Entire home/apt,37,2.75,Sydney
100,Private room,3,0.24,Sydney
50,Private room,0,,Sydney
55,Private room,6,0.53,Sydney
75,Private room,0,,Sydney
150,Entire home/apt,32,2.36,Sydney
90,Private room,0,,Sydney
100,Private room,15,1.15,Sydney
50,Private room,4,0.31,Sydney
91,Entire home/apt,0,,Sydney
500,Entire home/apt,3,0.26,Sydney
251,Entire home/apt,0,,Sydney
130,Entire home/apt,24,1.81,Sydney
90,Private room,19,1.43,Sydney
210,Entire home/apt,0,,Sydney
170,Entire home/apt,8,3.12,Sydney
93,Entire home/apt,1,0.09,Sydney
170,Entire home/apt,1,0.94,Sydney
550,Entire home/apt,2,0.18,Sydney
419,Entire home/apt,2,2.0,Sydney
89,Private room,2,0.15,Sydney
174,Entire home/apt,3,0.26,Sydney
71,Private room,13,1.34,Sydney
46,Private room,7,0.52,Sydney
50,Private room,30,2.18,Sydney
136,Entire home/apt,5,0.77,Sydney
60,Private room,24,1.73,Sydney
199,Entire home/apt,0,,Sydney
280,Entire home/apt,0,,Sydney
100,Entire home/apt,1,0.08,Sydney
302,Entire home/apt,1,0.09,Sydney
161,Entire home/apt,35,2.58,Sydney
230,Entire home/apt,1,0.09,Sydney
89,Private room,1,1.0,Sydney
80,Private room,35,2.54,Sydney
50,Private room,3,0.23,Sydney
89,Private room,0,,Sydney
66,Private room,18,1.33,Sydney
150,Entire home/apt,10,0.74,Sydney
145,Entire home/apt,2,0.2,Sydney
143,Entire home/apt,1,0.09,Sydney
130,Entire home/apt,8,0.7,Sydney
334,Private room,3,0.32,Sydney
109,Entire home/apt,0,,Sydney
166,Entire home/apt,17,1.24,Sydney
158,Entire home/apt,43,3.23,Sydney
84,Entire home/apt,2,0.14,Sydney
288,Entire home/apt,21,1.55,Sydney
999,Entire home/apt,0,,Sydney
385,Entire home/apt,0,,Sydney
400,Entire home/apt,0,,Sydney
55,Private room,4,0.3,Sydney
180,Entire home/apt,0,,Sydney
53,Private room,2,0.14,Sydney
550,Entire home/apt,3,0.22,Sydney
634,Entire home/apt,4,0.34,Sydney
0,Entire home/apt,42,3.11,Sydney
90,Private room,6,0.45,Sydney
210,Entire home/apt,1,0.09,Sydney
300,Entire home/apt,0,,Sydney
119,Entire home/apt,41,2.98,Sydney
300,Entire home/apt,27,2.09,Sydney
58,Private room,3,0.24,Sydney
226,Entire home/apt,0,,Sydney
155,Entire home/apt,2,0.21,Sydney
46,Private room,17,1.26,Sydney
136,Entire home/apt,5,0.44,Sydney
150,Private room,0,,Sydney
400,Entire home/apt,15,1.17,Sydney
80,Private room,24,1.74,Sydney
350,Entire home/apt,1,0.08,Sydney
120,Entire home/apt,0,,Sydney
179,Entire home/apt,65,4.78,Sydney
180,Entire home/apt,19,1.51,Sydney
199,Entire home/apt,11,1.12,Sydney
55,Private room,1,0.09,Sydney
145,Entire home/apt,15,1.11,Sydney
84,Entire home/apt,50,3.63,Sydney
69,Private room,4,0.32,Sydney
100,Private room,2,0.16,Sydney
350,Entire home/apt,1,0.09,Sydney
425,Entire home/apt,2,0.18,Sydney
125,Entire home/apt,0,,Sydney
220,Entire home/apt,56,4.11,Sydney
316,Entire home/apt,0,,Sydney
950,Entire home/apt,0,,Sydney
48,Private room,11,0.81,Sydney
199,Entire home/apt,0,,Sydney
150,Entire home/apt,0,,Sydney
500,Entire home/apt,2,0.17,Sydney
215,Entire home/apt,1,0.09,Sydney
35,Shared room,0,,Sydney
140,Private room,0,,Sydney
180,Entire home/apt,0,,Sydney
50,Private room,1,0.09,Sydney
136,Entire home/apt,35,2.6,Sydney
300,Entire home/apt,0,,Sydney
219,Entire home/apt,68,4.99,Sydney
48,Private room,15,1.17,Sydney
120,Entire home/apt,2,0.15,Sydney
220,Entire home/apt,5,0.38,Sydney
55,Private room,1,0.09,Sydney
228,Entire home/apt,66,4.84,Sydney
50,Private room,2,0.16,Sydney
89,Entire home/apt,32,2.38,Sydney
100,Entire home/apt,0,,Sydney
90,Private room,14,1.2,Sydney
75,Private room,15,1.2,Sydney
165,Entire home/apt,10,0.78,Sydney
65,Entire home/apt,1,0.09,Sydney
251,Entire home/apt,0,,Sydney
40,Private room,24,1.77,Sydney
289,Entire home/apt,0,,Sydney
55,Private room,0,,Sydney
54,Private room,2,0.15,Sydney
199,Entire home/apt,1,0.11,Sydney
130,Entire home/apt,33,4.13,Sydney
84,Entire home/apt,22,1.68,Sydney
190,Entire home/apt,0,,Sydney
199,Entire home/apt,4,0.35,Sydney
127,Entire home/apt,28,2.14,Sydney
251,Entire home/apt,3,0.24,Sydney
190,Private room,2,0.16,Sydney
136,Entire home/apt,4,0.43,Sydney
174,Entire home/apt,6,0.49,Sydney
192,Entire home/apt,33,2.57,Sydney
251,Entire home/apt,43,3.62,Sydney
350,Entire home/apt,0,,Sydney
40,Private room,12,0.89,Sydney
60,Private room,7,0.59,Sydney
60,Private room,31,2.26,Sydney
990,Entire home/apt,0,,Sydney
195,Entire home/apt,0,,Sydney
55,Private room,8,0.61,Sydney
145,Entire home/apt,1,0.13,Sydney
100,Entire home/apt,2,0.16,Sydney
55,Private room,7,0.58,Sydney
55,Private room,12,0.9,Sydney
50,Private room,0,,Sydney
150,Entire home/apt,6,0.44,Sydney
289,Entire home/apt,0,,Sydney
299,Entire home/apt,2,0.17,Sydney
138,Entire home/apt,6,2.69,Sydney
148,Entire home/apt,85,6.2,Sydney
300,Entire home/apt,1,0.09,Sydney
42,Private room,4,0.31,Sydney
220,Entire home/apt,0,,Sydney
54,Private room,1,0.1,Sydney
102,Entire home/apt,0,,Sydney
140,Entire home/apt,0,,Sydney
28,Shared room,0,,Sydney
50,Private room,0,,Sydney
50,Private room,0,,Sydney
285,Entire home/apt,0,,Sydney
251,Entire home/apt,1,0.09,Sydney
568,Shared room,0,,Sydney
460,Entire home/apt,0,,Sydney
170,Entire home/apt,18,1.36,Sydney
180,Entire home/apt,4,0.35,Sydney
130,Private room,4,0.31,Sydney
267,Entire home/apt,1,0.09,Sydney
1250,Entire home/apt,0,,Sydney
60,Private room,2,0.15,Sydney
140,Private room,8,0.61,Sydney
71,Private room,2,0.16,Sydney
161,Entire home/apt,1,0.09,Sydney
100,Entire home/apt,18,1.36,Sydney
100,Entire home/apt,13,1.2,Sydney
150,Shared room,0,,Sydney
347,Entire home/apt,29,2.15,Sydney
48,Private room,0,,Sydney
60,Private room,0,,Sydney
450,Entire home/apt,0,,Sydney
50,Private room,0,,Sydney
98,Private room,0,,Sydney
71,Private room,2,0.73,Sydney
132,Entire home/apt,56,4.53,Sydney
65,Private room,3,0.28,Sydney
525,Entire home/apt,42,3.21,Sydney
50,Private room,7,0.52,Sydney
71,Private room,3,0.23,Sydney
109,Private room,0,,Sydney
107,Private room,0,,Sydney
80,Private room,1,0.09,Sydney
64,Private room,13,0.99,Sydney
47,Private room,0,,Sydney
500,Entire home/apt,0,,Sydney
50,Private room,16,1.3,Sydney
245,Entire home/apt,0,,Sydney
65,Private room,24,1.79,Sydney
89,Entire home/apt,3,0.22,Sydney
450,Private room,1,1.0,Sydney
120,Entire home/apt,43,3.2,Sydney
80,Private room,0,,Sydney
130,Entire home/apt,1,0.09,Sydney
143,Entire home/apt,3,0.26,Sydney
480,Entire home/apt,27,2.02,Sydney
65,Private room,7,0.51,Sydney
69,Private room,6,0.44,Sydney
251,Private room,21,1.67,Sydney
280,Entire home/apt,2,0.16,Sydney
80,Entire home/apt,65,4.96,Sydney
215,Entire home/apt,15,1.21,Sydney
130,Private room,3,0.27,Sydney
68,Private room,4,0.34,Sydney
350,Entire home/apt,0,,Sydney
199,Entire home/apt,26,2.01,Sydney
400,Entire home/apt,0,,Sydney
150,Entire home/apt,7,0.51,Sydney
368,Entire home/apt,71,5.25,Sydney
71,Private room,0,,Sydney
251,Entire home/apt,1,0.09,Sydney
90,Private room,4,0.41,Sydney
89,Private room,0,,Sydney
71,Private room,1,0.07,Sydney
40,Private room,18,1.33,Sydney
109,Private room,0,,Sydney
300,Private room,0,,Sydney
199,Entire home/apt,6,0.44,Sydney
100,Entire home/apt,4,0.34,Sydney
55,Private room,15,1.18,Sydney
71,Private room,13,0.98,Sydney
46,Private room,1,0.08,Sydney
55,Private room,0,,Sydney
299,Entire home/apt,2,0.18,Sydney
105,Entire home/apt,16,1.44,Sydney
473,Entire home/apt,1,0.09,Sydney
71,Private room,13,1.03,Sydney
90,Private room,1,0.07,Sydney
220,Entire home/apt,104,7.7,Sydney
65,Private room,0,,Sydney
42,Private room,3,0.51,Sydney
65,Private room,4,0.3,Sydney
71,Private room,37,2.88,Sydney
590,Entire home/apt,1,0.09,Sydney
450,Entire home/apt,1,0.09,Sydney
65,Private room,31,2.34,Sydney
39,Private room,0,,Sydney
389,Entire home/apt,1,0.09,Sydney
150,Entire home/apt,1,1.0,Sydney
800,Entire home/apt,0,,Sydney
150,Entire home/apt,2,0.24,Sydney
130,Entire home/apt,2,0.17,Sydney
220,Entire home/apt,1,0.09,Sydney
235,Entire home/apt,1,0.09,Sydney
180,Entire home/apt,32,2.36,Sydney
199,Entire home/apt,4,0.3,Sydney
800,Entire home/apt,0,,Sydney
80,Private room,31,2.34,Sydney
550,Entire home/apt,2,0.18,Sydney
400,Entire home/apt,1,0.09,Sydney
180,Entire home/apt,3,0.25,Sydney
150,Entire home/apt,3,0.26,Sydney
480,Entire home/apt,10,0.75,Sydney
71,Private room,99,7.5,Sydney
64,Entire home/apt,22,1.63,Sydney
100,Private room,10,1.48,Sydney
109,Entire home/apt,54,3.99,Sydney
150,Entire home/apt,0,,Sydney
60,Private room,0,,Sydney
120,Private room,2,0.15,Sydney
35,Private room,0,,Sydney
65,Private room,13,0.97,Sydney
60,Shared room,1,0.08,Sydney
136,Entire home/apt,7,0.61,Sydney
500,Entire home/apt,0,,Sydney
150,Entire home/apt,37,2.72,Sydney
50,Private room,0,,Sydney
199,Entire home/apt,69,5.14,Sydney
125,Entire home/apt,34,2.56,Sydney
161,Entire home/apt,2,0.15,Sydney
150,Entire home/apt,2,0.17,Sydney
165,Entire home/apt,2,0.16,Sydney
120,Private room,2,0.18,Sydney
400,Entire home/apt,69,5.1,Sydney
33,Private room,24,1.84,Sydney
58,Private room,1,0.08,Sydney
440,Entire home/apt,1,0.09,Sydney
60,Private room,2,0.16,Sydney
169,Entire home/apt,86,6.75,Sydney
251,Entire home/apt,1,0.09,Sydney
1373,Entire home/apt,0,,Sydney
120,Entire home/apt,9,0.74,Sydney
199,Entire home/apt,2,0.18,Sydney
71,Private room,0,,Sydney
700,Entire home/apt,0,,Sydney
80,Private room,11,0.83,Sydney
40,Shared room,0,,Sydney
400,Entire home/apt,1,0.09,Sydney
275,Entire home/apt,9,0.79,Sydney
199,Entire home/apt,4,0.31,Sydney
32,Private room,12,0.91,Sydney
55,Private room,0,,Sydney
260,Entire home/apt,0,,Sydney
60,Private room,2,0.15,Sydney
249,Entire home/apt,0,,Sydney
66,Private room,3,1.91,Sydney
36,Private room,3,0.24,Sydney
500,Entire home/apt,2,0.18,Sydney
91,Private room,17,1.28,Sydney
170,Entire home/apt,16,1.29,Sydney
180,Entire home/apt,20,1.5,Sydney
100,Private room,1,0.08,Sydney
125,Entire home/apt,1,0.08,Sydney
100,Private room,1,0.08,Sydney
120,Entire home/apt,2,0.17,Sydney
180,Entire home/apt,1,0.1,Sydney
450,Entire home/apt,2,0.17,Sydney
40,Shared room,2,0.17,Sydney
158,Private room,4,0.31,Sydney
550,Entire home/apt,36,2.93,Sydney
275,Entire home/apt,48,3.82,Sydney
350,Entire home/apt,1,0.09,Sydney
299,Entire home/apt,1,0.08,Sydney
1150,Entire home/apt,0,,Sydney
800,Entire home/apt,1,0.09,Sydney
199,Entire home/apt,15,1.14,Sydney
120,Entire home/apt,2,0.18,Sydney
68,Private room,1,0.17,Sydney
37,Entire home/apt,2,0.17,Sydney
179,Entire home/apt,5,0.43,Sydney
48,Private room,28,2.17,Sydney
84,Private room,1,0.08,Sydney
161,Entire home/apt,0,,Sydney
850,Entire home/apt,5,0.5,Sydney
150,Private room,5,0.38,Sydney
55,Private room,0,,Sydney
42,Entire home/apt,9,0.85,Sydney
19,Entire home/apt,0,,Sydney
35,Private room,16,1.18,Sydney
32,Private room,19,1.43,Sydney
30,Private room,17,1.28,Sydney
145,Entire home/apt,2,0.16,Sydney
251,Entire home/apt,3,0.26,Sydney
999,Entire home/apt,0,,Sydney
120,Entire home/apt,83,6.15,Sydney
89,Entire home/apt,0,,Sydney
341,Entire home/apt,0,,Sydney
60,Private room,0,,Sydney
249,Entire home/apt,8,0.6,Sydney
651,Entire home/apt,0,,Sydney
75,Entire home/apt,54,4.59,Sydney
150,Private room,1,0.09,Sydney
48,Private room,1,0.08,Sydney
55,Private room,0,,Sydney
96,Private room,11,0.97,Sydney
329,Entire home/apt,41,3.18,Sydney
75,Private room,1,0.09,Sydney
100,Entire home/apt,13,1.13,Sydney
199,Entire home/apt,24,1.8,Sydney
80,Private room,28,2.12,Sydney
55,Private room,0,,Sydney
119,Private room,1,0.14,Sydney
71,Private room,3,0.22,Sydney
76,Private room,14,1.09,Sydney
100,Entire home/apt,59,4.52,Sydney
291,Entire home/apt,2,0.18,Sydney
496,Entire home/apt,1,0.09,Sydney
156,Entire home/apt,97,7.17,Sydney
21,Shared room,11,1.15,Sydney
148,Entire home/apt,30,2.65,Sydney
21,Shared room,0,,Sydney
62,Private room,113,8.31,Sydney
186,Entire home/apt,0,,Sydney
65,Private room,0,,Sydney
75,Private room,1,0.1,Sydney
241,Entire home/apt,70,5.3,Sydney
285,Entire home/apt,88,6.58,Sydney
303,Entire home/apt,55,4.21,Sydney
168,Entire home/apt,11,0.99,Sydney
55,Private room,7,0.54,Sydney
998,Entire home/apt,0,,Sydney
40,Private room,3,0.22,Sydney
